-------- INFORMATION ON THE DATA ---------
Shapes
Train Data: (11648, 16, 250) Train Lable: (11648, 1)
Test Data: (458, 16, 250) Test Lable: (458, 1)
***********************************************************************************
Number of NANs in the data
Train Data: 0 Train Lable: 0
Test Data: 0 Test Lable: 0
***********************************************************************************
Some stats on the data
Number of 'non sick' samples: 6282
Count voltage values > 10,000: 0
Count voltage values < -10,000: 0
**************************************** FULL DATASET *******************************************
Number of 'sick' samples: 5824
Number of 'non sick' samples: 6282
Maximum Value in Data Set: 19.968998163232584
Minimum Value in Data Set: -19.955113934561513
Mean Value in Data Set: -9.430861290428952e-18
Standard Daviation in Data Set: 0.999999999999998
************************************* TRAINING DATASET **********************************************
Number of 'sick' samples: 5824
Number of 'non sick' samples: 5824
Maximum Value in Training Set: 19.968998163232584
Minimum Value in Data Set: -19.955113934561513
Mean Value in Data Set: -1.022533706059296e-17
Standard Daviation in Data Set: 0.9999999999999974
*************************************** TESTING DATASET ********************************************
Number of 'sick' samples: 0
Number of 'non sick' samples: 458
Maximum Value in Testing Set: 13.157175794191671
Minimum Value in Data Set: -6.112765915823057
Mean Value in Data Set: 8.439634241342675e-18
Standard Daviation in Data Set: 1.0000000000000002
epoch: 0, lr: 0.01, accuracy: tensor(0.4992, device='cuda:0'), loss: 0.708934485912323, valid accuracy: tensor(1., device='cuda:0')
epoch: 1, lr: 0.01, accuracy: tensor(0.5067, device='cuda:0'), loss: 0.7134095430374146, valid accuracy: tensor(0.1441, device='cuda:0')
epoch: 2, lr: 0.01, accuracy: tensor(0.5083, device='cuda:0'), loss: 0.6874073147773743, valid accuracy: tensor(0.8013, device='cuda:0')
epoch: 3, lr: 0.01, accuracy: tensor(0.5110, device='cuda:0'), loss: 0.6924871802330017, valid accuracy: tensor(0.9913, device='cuda:0')
epoch: 4, lr: 0.01, accuracy: tensor(0.5112, device='cuda:0'), loss: 0.6794593334197998, valid accuracy: tensor(0.9978, device='cuda:0')
epoch: 5, lr: 0.01, accuracy: tensor(0.5281, device='cuda:0'), loss: 0.6662564277648926, valid accuracy: tensor(0.0524, device='cuda:0')
epoch: 6, lr: 0.01, accuracy: tensor(0.5725, device='cuda:0'), loss: 0.5279992818832397, valid accuracy: tensor(0.6769, device='cuda:0')
epoch: 7, lr: 0.01, accuracy: tensor(0.6566, device='cuda:0'), loss: 0.3968828022480011, valid accuracy: tensor(0.4476, device='cuda:0')
epoch: 8, lr: 0.01, accuracy: tensor(0.7071, device='cuda:0'), loss: 0.7198829054832458, valid accuracy: tensor(0.3515, device='cuda:0')
epoch: 9, lr: 0.01, accuracy: tensor(0.7344, device='cuda:0'), loss: 0.5921267867088318, valid accuracy: tensor(0.2751, device='cuda:0')
epoch: 10, lr: 0.01, accuracy: tensor(0.7450, device='cuda:0'), loss: 0.5249179005622864, valid accuracy: tensor(0.1310, device='cuda:0')
epoch: 11, lr: 0.01, accuracy: tensor(0.7479, device='cuda:0'), loss: 0.5961408019065857, valid accuracy: tensor(0.3013, device='cuda:0')
epoch: 12, lr: 0.01, accuracy: tensor(0.7556, device='cuda:0'), loss: 0.7569725513458252, valid accuracy: tensor(0.2926, device='cuda:0')
epoch: 13, lr: 0.01, accuracy: tensor(0.7612, device='cuda:0'), loss: 0.44751328229904175, valid accuracy: tensor(0.0786, device='cuda:0')
epoch: 14, lr: 0.01, accuracy: tensor(0.7630, device='cuda:0'), loss: 0.3501914441585541, valid accuracy: tensor(0.1463, device='cuda:0')
epoch: 15, lr: 0.01, accuracy: tensor(0.7707, device='cuda:0'), loss: 0.7989674210548401, valid accuracy: tensor(0.2162, device='cuda:0')
epoch: 16, lr: 0.01, accuracy: tensor(0.7688, device='cuda:0'), loss: 0.6633538603782654, valid accuracy: tensor(0.0633, device='cuda:0')
epoch: 17, lr: 0.01, accuracy: tensor(0.7744, device='cuda:0'), loss: 0.44049039483070374, valid accuracy: tensor(0.2402, device='cuda:0')
epoch: 18, lr: 0.01, accuracy: tensor(0.7798, device='cuda:0'), loss: 0.5655065774917603, valid accuracy: tensor(0.0109, device='cuda:0')
epoch: 19, lr: 0.01, accuracy: tensor(0.7832, device='cuda:0'), loss: 0.4389963150024414, valid accuracy: tensor(0.1332, device='cuda:0')
epoch: 20, lr: 0.01, accuracy: tensor(0.7832, device='cuda:0'), loss: 0.3757309317588806, valid accuracy: tensor(0.0677, device='cuda:0')
epoch: 21, lr: 0.01, accuracy: tensor(0.7819, device='cuda:0'), loss: 0.5635800957679749, valid accuracy: tensor(0.0677, device='cuda:0')
epoch: 22, lr: 0.01, accuracy: tensor(0.7908, device='cuda:0'), loss: 0.44179272651672363, valid accuracy: tensor(0.0655, device='cuda:0')
epoch: 23, lr: 0.01, accuracy: tensor(0.7849, device='cuda:0'), loss: 0.5012933015823364, valid accuracy: tensor(0.0153, device='cuda:0')
epoch: 24, lr: 0.01, accuracy: tensor(0.7962, device='cuda:0'), loss: 0.44850656390190125, valid accuracy: tensor(0.1201, device='cuda:0')
epoch: 25, lr: 0.01, accuracy: tensor(0.7970, device='cuda:0'), loss: 0.5417181253433228, valid accuracy: tensor(0.0524, device='cuda:0')
epoch: 26, lr: 0.01, accuracy: tensor(0.8017, device='cuda:0'), loss: 0.5082809329032898, valid accuracy: tensor(0.0873, device='cuda:0')
epoch: 27, lr: 0.01, accuracy: tensor(0.7975, device='cuda:0'), loss: 0.4013996720314026, valid accuracy: tensor(0.0742, device='cuda:0')
epoch: 28, lr: 0.01, accuracy: tensor(0.8011, device='cuda:0'), loss: 0.41617879271507263, valid accuracy: tensor(0.0939, device='cuda:0')
epoch: 29, lr: 0.01, accuracy: tensor(0.8066, device='cuda:0'), loss: 0.5119641423225403, valid accuracy: tensor(0.2031, device='cuda:0')
epoch: 30, lr: 0.01, accuracy: tensor(0.8067, device='cuda:0'), loss: 0.43797892332077026, valid accuracy: tensor(0.3646, device='cuda:0')
epoch: 31, lr: 0.01, accuracy: tensor(0.8141, device='cuda:0'), loss: 0.7770949006080627, valid accuracy: tensor(0.0786, device='cuda:0')
epoch: 32, lr: 0.01, accuracy: tensor(0.8165, device='cuda:0'), loss: 0.5467574000358582, valid accuracy: tensor(0.2205, device='cuda:0')
epoch: 33, lr: 0.01, accuracy: tensor(0.8077, device='cuda:0'), loss: 0.44945037364959717, valid accuracy: tensor(0.1157, device='cuda:0')
epoch: 34, lr: 0.01, accuracy: tensor(0.8210, device='cuda:0'), loss: 0.4081796109676361, valid accuracy: tensor(0.1288, device='cuda:0')
epoch: 35, lr: 0.01, accuracy: tensor(0.8169, device='cuda:0'), loss: 0.3175773024559021, valid accuracy: tensor(0.1659, device='cuda:0')
epoch: 36, lr: 0.01, accuracy: tensor(0.8229, device='cuda:0'), loss: 0.5421594381332397, valid accuracy: tensor(0.2511, device='cuda:0')
epoch: 37, lr: 0.01, accuracy: tensor(0.8185, device='cuda:0'), loss: 0.7352924942970276, valid accuracy: tensor(0.3668, device='cuda:0')
epoch: 38, lr: 0.01, accuracy: tensor(0.8270, device='cuda:0'), loss: 0.31366440653800964, valid accuracy: tensor(0.1223, device='cuda:0')
epoch: 39, lr: 0.01, accuracy: tensor(0.8288, device='cuda:0'), loss: 0.3250542879104614, valid accuracy: tensor(0.1987, device='cuda:0')
