-------- INFORMATION ON THE DATA ---------
Shapes
Train Data: (12564, 16, 250) Train Lable: (12564, 1)
Test Data: (451, 16, 250) Test Lable: (451, 1)
***********************************************************************************
Number of NANs in the data
Train Data: 0 Train Lable: 0
Test Data: 0 Test Lable: 0
***********************************************************************************
Some stats on the data
Number of 'non sick' samples: 6282
Count voltage values > 10,000: 0
Count voltage values < -10,000: 0
**************************************** FULL DATASET *******************************************
Number of 'sick' samples: 6733
Number of 'non sick' samples: 6282
Maximum Value in Data Set: 1.0
Minimum Value in Data Set: -1.0
Mean Value in Data Set: -0.09273447464828675
Standard Daviation in Data Set: 0.20162538319817336
************************************* TRAINING DATASET **********************************************
Number of 'sick' samples: 6282
Number of 'non sick' samples: 6282
Maximum Value in Training Set: 1.0
Minimum Value in Data Set: -1.0
Mean Value in Data Set: -0.09825288639305649
Standard Daviation in Data Set: 0.20211808303149623
*************************************** TESTING DATASET ********************************************
Number of 'sick' samples: 451
Number of 'non sick' samples: 0
Maximum Value in Testing Set: 1.0
Minimum Value in Data Set: -1.0
Mean Value in Data Set: 0.060997953647250865
Standard Daviation in Data Set: 0.10309764330385739
epoch: 0, lr: 0.01, accuracy: tensor(0.6652, device='cuda:0'), loss: 0.7043997645378113, valid accuracy: tensor(1., device='cuda:0')
epoch: 1, lr: 0.01, accuracy: tensor(0.7264, device='cuda:0'), loss: 0.75594162940979, valid accuracy: tensor(1., device='cuda:0')
epoch: 2, lr: 0.01, accuracy: tensor(0.7329, device='cuda:0'), loss: 0.5680309534072876, valid accuracy: tensor(1., device='cuda:0')
epoch: 3, lr: 0.01, accuracy: tensor(0.7511, device='cuda:0'), loss: 0.8162243366241455, valid accuracy: tensor(0.9978, device='cuda:0')
epoch: 4, lr: 0.01, accuracy: tensor(0.7696, device='cuda:0'), loss: 0.5640628337860107, valid accuracy: tensor(0.9911, device='cuda:0')
epoch: 5, lr: 0.01, accuracy: tensor(0.7841, device='cuda:0'), loss: 0.8137820959091187, valid accuracy: tensor(1., device='cuda:0')
epoch: 6, lr: 0.01, accuracy: tensor(0.7935, device='cuda:0'), loss: 0.735889196395874, valid accuracy: tensor(0.9911, device='cuda:0')
epoch: 7, lr: 0.01, accuracy: tensor(0.7974, device='cuda:0'), loss: 0.4420739412307739, valid accuracy: tensor(0.9778, device='cuda:0')
epoch: 8, lr: 0.01, accuracy: tensor(0.8033, device='cuda:0'), loss: 0.3157292306423187, valid accuracy: tensor(0.9579, device='cuda:0')
epoch: 9, lr: 0.01, accuracy: tensor(0.8106, device='cuda:0'), loss: 0.3623286783695221, valid accuracy: tensor(0.9424, device='cuda:0')
epoch: 10, lr: 0.01, accuracy: tensor(0.8192, device='cuda:0'), loss: 0.5704920291900635, valid accuracy: tensor(0.8736, device='cuda:0')
epoch: 11, lr: 0.01, accuracy: tensor(0.8257, device='cuda:0'), loss: 0.6015601754188538, valid accuracy: tensor(0.9180, device='cuda:0')
epoch: 12, lr: 0.01, accuracy: tensor(0.8291, device='cuda:0'), loss: 0.33340948820114136, valid accuracy: tensor(0.9047, device='cuda:0')
epoch: 13, lr: 0.01, accuracy: tensor(0.8374, device='cuda:0'), loss: 0.44468677043914795, valid accuracy: tensor(0.7317, device='cuda:0')
epoch: 14, lr: 0.01, accuracy: tensor(0.8374, device='cuda:0'), loss: 0.3134000301361084, valid accuracy: tensor(0.9180, device='cuda:0')
epoch: 15, lr: 0.01, accuracy: tensor(0.8387, device='cuda:0'), loss: 0.7652987241744995, valid accuracy: tensor(0.8315, device='cuda:0')
epoch: 16, lr: 0.01, accuracy: tensor(0.8439, device='cuda:0'), loss: 0.5636053681373596, valid accuracy: tensor(0.8448, device='cuda:0')
epoch: 17, lr: 0.01, accuracy: tensor(0.8418, device='cuda:0'), loss: 0.5633134245872498, valid accuracy: tensor(0.8470, device='cuda:0')
epoch: 18, lr: 0.01, accuracy: tensor(0.8479, device='cuda:0'), loss: 0.31830933690071106, valid accuracy: tensor(0.7007, device='cuda:0')
epoch: 19, lr: 0.01, accuracy: tensor(0.8500, device='cuda:0'), loss: 0.8144131898880005, valid accuracy: tensor(0.6563, device='cuda:0')
epoch: 20, lr: 0.01, accuracy: tensor(0.8515, device='cuda:0'), loss: 0.314927875995636, valid accuracy: tensor(0.8603, device='cuda:0')
epoch: 21, lr: 0.01, accuracy: tensor(0.8507, device='cuda:0'), loss: 0.5346554517745972, valid accuracy: tensor(0.8027, device='cuda:0')
epoch: 22, lr: 0.01, accuracy: tensor(0.8512, device='cuda:0'), loss: 0.3805479407310486, valid accuracy: tensor(0.6718, device='cuda:0')
epoch: 23, lr: 0.01, accuracy: tensor(0.8532, device='cuda:0'), loss: 0.31663978099823, valid accuracy: tensor(0.9756, device='cuda:0')
epoch: 24, lr: 0.01, accuracy: tensor(0.8549, device='cuda:0'), loss: 0.3132886588573456, valid accuracy: tensor(0.8271, device='cuda:0')
epoch: 25, lr: 0.01, accuracy: tensor(0.8562, device='cuda:0'), loss: 0.31333333253860474, valid accuracy: tensor(0.8049, device='cuda:0')
epoch: 26, lr: 0.01, accuracy: tensor(0.8567, device='cuda:0'), loss: 0.377431184053421, valid accuracy: tensor(0.7871, device='cuda:0')
epoch: 27, lr: 0.01, accuracy: tensor(0.8574, device='cuda:0'), loss: 0.8132754564285278, valid accuracy: tensor(0.9135, device='cuda:0')
epoch: 28, lr: 0.01, accuracy: tensor(0.8597, device='cuda:0'), loss: 0.313279390335083, valid accuracy: tensor(0.7650, device='cuda:0')
epoch: 29, lr: 0.01, accuracy: tensor(0.8627, device='cuda:0'), loss: 0.31336766481399536, valid accuracy: tensor(0.7051, device='cuda:0')
epoch: 30, lr: 0.01, accuracy: tensor(0.8633, device='cuda:0'), loss: 0.5643520951271057, valid accuracy: tensor(0.7339, device='cuda:0')
epoch: 31, lr: 0.01, accuracy: tensor(0.8599, device='cuda:0'), loss: 0.4871312081813812, valid accuracy: tensor(0.7162, device='cuda:0')
epoch: 32, lr: 0.01, accuracy: tensor(0.8590, device='cuda:0'), loss: 0.31383824348449707, valid accuracy: tensor(0.7627, device='cuda:0')
epoch: 33, lr: 0.01, accuracy: tensor(0.8683, device='cuda:0'), loss: 0.562997579574585, valid accuracy: tensor(0.7472, device='cuda:0')
epoch: 34, lr: 0.01, accuracy: tensor(0.8659, device='cuda:0'), loss: 0.47962436079978943, valid accuracy: tensor(0.9690, device='cuda:0')
epoch: 35, lr: 0.01, accuracy: tensor(0.8627, device='cuda:0'), loss: 0.599821925163269, valid accuracy: tensor(0.7472, device='cuda:0')
