-------- INFORMATION ON THE DATA ---------
Shapes
Train Data: (12564, 16, 250) Train Lable: (12564, 1)
Test Data: (456, 16, 250) Test Lable: (456, 1)
***********************************************************************************
Number of NANs in the data
Train Data: 0 Train Lable: 0
Test Data: 0 Test Lable: 0
***********************************************************************************
Some stats on the data
Number of 'non sick' samples: 6282
Count voltage values > 10,000: 0
Count voltage values < -10,000: 0
**************************************** FULL DATASET *******************************************
Number of 'sick' samples: 6738
Number of 'non sick' samples: 6282
Maximum Value in Data Set: 46.37323794287652
Minimum Value in Data Set: -52.6818494782121
Mean Value in Data Set: 7.712414797805145e-05
Standard Daviation in Data Set: 0.9912428891075168
************************************* TRAINING DATASET **********************************************
Number of 'sick' samples: 6282
Number of 'non sick' samples: 6282
Maximum Value in Training Set: 46.37323794287652
Minimum Value in Data Set: -52.6818494782121
Mean Value in Data Set: -1.0962400819781742e-17
Standard Daviation in Data Set: 1.0000000000000016
*************************************** TESTING DATASET ********************************************
Number of 'sick' samples: 456
Number of 'non sick' samples: 0
Maximum Value in Testing Set: 5.3007070920890245
Minimum Value in Data Set: -5.581550151650712
Mean Value in Data Set: 0.002202097383057821
Standard Daviation in Data Set: 0.7085956632592914
epoch: 0, lr: 0.01, accuracy: tensor(0.5574, device='cuda:0'), loss: 0.5254925489425659, valid accuracy: tensor(0.0504, device='cuda:0')
epoch: 1, lr: 0.01, accuracy: tensor(0.6249, device='cuda:0'), loss: 0.5706754922866821, valid accuracy: tensor(0.0241, device='cuda:0')
epoch: 2, lr: 0.01, accuracy: tensor(0.6717, device='cuda:0'), loss: 0.9884288311004639, valid accuracy: tensor(0.2171, device='cuda:0')
epoch: 3, lr: 0.01, accuracy: tensor(0.6897, device='cuda:0'), loss: 0.5324946641921997, valid accuracy: tensor(0.1908, device='cuda:0')
epoch: 4, lr: 0.01, accuracy: tensor(0.6938, device='cuda:0'), loss: 0.42152494192123413, valid accuracy: tensor(0.1447, device='cuda:0')
epoch: 5, lr: 0.01, accuracy: tensor(0.7025, device='cuda:0'), loss: 0.764427125453949, valid accuracy: tensor(0.2807, device='cuda:0')
epoch: 6, lr: 0.01, accuracy: tensor(0.7124, device='cuda:0'), loss: 0.6884282827377319, valid accuracy: tensor(0.2982, device='cuda:0')
epoch: 7, lr: 0.01, accuracy: tensor(0.7164, device='cuda:0'), loss: 0.47656741738319397, valid accuracy: tensor(0.2346, device='cuda:0')
epoch: 8, lr: 0.01, accuracy: tensor(0.7167, device='cuda:0'), loss: 0.8208478689193726, valid accuracy: tensor(0.1579, device='cuda:0')
epoch: 9, lr: 0.01, accuracy: tensor(0.7241, device='cuda:0'), loss: 0.5825384259223938, valid accuracy: tensor(0.3421, device='cuda:0')
epoch: 10, lr: 0.01, accuracy: tensor(0.7247, device='cuda:0'), loss: 0.4871353507041931, valid accuracy: tensor(0.2281, device='cuda:0')
epoch: 11, lr: 0.01, accuracy: tensor(0.7337, device='cuda:0'), loss: 0.40258321166038513, valid accuracy: tensor(0.2390, device='cuda:0')
epoch: 12, lr: 0.01, accuracy: tensor(0.7338, device='cuda:0'), loss: 0.35060498118400574, valid accuracy: tensor(0.2193, device='cuda:0')
epoch: 13, lr: 0.01, accuracy: tensor(0.7342, device='cuda:0'), loss: 0.90034419298172, valid accuracy: tensor(0.2763, device='cuda:0')
epoch: 14, lr: 0.01, accuracy: tensor(0.7382, device='cuda:0'), loss: 0.4227864444255829, valid accuracy: tensor(0.0592, device='cuda:0')
epoch: 15, lr: 0.01, accuracy: tensor(0.7443, device='cuda:0'), loss: 0.4733431339263916, valid accuracy: tensor(0.4518, device='cuda:0')
epoch: 16, lr: 0.01, accuracy: tensor(0.7419, device='cuda:0'), loss: 0.4374404549598694, valid accuracy: tensor(0.2675, device='cuda:0')
epoch: 17, lr: 0.01, accuracy: tensor(0.7482, device='cuda:0'), loss: 0.5590718984603882, valid accuracy: tensor(0.1360, device='cuda:0')
epoch: 18, lr: 0.01, accuracy: tensor(0.7570, device='cuda:0'), loss: 0.36679381132125854, valid accuracy: tensor(0.2259, device='cuda:0')
epoch: 19, lr: 0.01, accuracy: tensor(0.7592, device='cuda:0'), loss: 0.7800499796867371, valid accuracy: tensor(0.3553, device='cuda:0')
epoch: 20, lr: 0.01, accuracy: tensor(0.7600, device='cuda:0'), loss: 0.5309352874755859, valid accuracy: tensor(0.3092, device='cuda:0')
epoch: 21, lr: 0.01, accuracy: tensor(0.7639, device='cuda:0'), loss: 0.9628295302391052, valid accuracy: tensor(0.2193, device='cuda:0')
epoch: 22, lr: 0.01, accuracy: tensor(0.7675, device='cuda:0'), loss: 0.5718618035316467, valid accuracy: tensor(0.3904, device='cuda:0')
epoch: 23, lr: 0.01, accuracy: tensor(0.7708, device='cuda:0'), loss: 0.7045633792877197, valid accuracy: tensor(0.8136, device='cuda:0')
epoch: 24, lr: 0.01, accuracy: tensor(0.7706, device='cuda:0'), loss: 0.6626145839691162, valid accuracy: tensor(0.2171, device='cuda:0')
epoch: 25, lr: 0.01, accuracy: tensor(0.7700, device='cuda:0'), loss: 0.7513537406921387, valid accuracy: tensor(0.2303, device='cuda:0')
epoch: 26, lr: 0.01, accuracy: tensor(0.7785, device='cuda:0'), loss: 0.3206659257411957, valid accuracy: tensor(0.4539, device='cuda:0')
epoch: 27, lr: 0.01, accuracy: tensor(0.7810, device='cuda:0'), loss: 0.3618307113647461, valid accuracy: tensor(0.5351, device='cuda:0')
epoch: 28, lr: 0.01, accuracy: tensor(0.7876, device='cuda:0'), loss: 0.5696003437042236, valid accuracy: tensor(0.3004, device='cuda:0')
epoch: 29, lr: 0.01, accuracy: tensor(0.7878, device='cuda:0'), loss: 0.4440159201622009, valid accuracy: tensor(0.8377, device='cuda:0')
epoch: 30, lr: 0.01, accuracy: tensor(0.7860, device='cuda:0'), loss: 0.5120944976806641, valid accuracy: tensor(0.6031, device='cuda:0')
epoch: 31, lr: 0.01, accuracy: tensor(0.7937, device='cuda:0'), loss: 0.4266202747821808, valid accuracy: tensor(0.3794, device='cuda:0')
epoch: 32, lr: 0.01, accuracy: tensor(0.7966, device='cuda:0'), loss: 0.6668782234191895, valid accuracy: tensor(0.2171, device='cuda:0')
