-------- INFORMATION ON THE DATA ---------
Shapes
Train Data: (11662, 16, 250) Train Lable: (11662, 1)
Test Data: (457, 16, 250) Test Lable: (457, 1)
***********************************************************************************
Number of NANs in the data
Train Data: 0 Train Lable: 0
Test Data: 0 Test Lable: 0
***********************************************************************************
Some stats on the data
Number of 'non sick' samples: 6288
Count voltage values > 10,000: 0
Count voltage values < -10,000: 0
**************************************** FULL DATASET *******************************************
Number of 'sick' samples: 5831
Number of 'non sick' samples: 6288
Maximum Value in Data Set: 63.853317
Minimum Value in Data Set: -89.733826
Mean Value in Data Set: 5.949521e-05
Standard Daviation in Data Set: 0.9681149
************************************* TRAINING DATASET **********************************************
Number of 'sick' samples: 5831
Number of 'non sick' samples: 5831
Maximum Value in Training Set: 63.853317
Minimum Value in Data Set: -89.733826
Mean Value in Data Set: 6.1826366e-05
Standard Daviation in Data Set: 0.96684384
*************************************** TESTING DATASET ********************************************
Number of 'sick' samples: 0
Number of 'non sick' samples: 457
Maximum Value in Testing Set: 7.817517
Minimum Value in Data Set: -6.7308717
Mean Value in Data Set: 7.297591e-09
Standard Daviation in Data Set: 1.0
epoch: 0, lr: 0.002, accuracy: tensor(0.5501, device='cuda:0'), loss: 0.6529045701026917, valid accuracy: tensor(0., device='cuda:0')
epoch: 1, lr: 0.002, accuracy: tensor(0.5661, device='cuda:0'), loss: 0.6435571312904358, valid accuracy: tensor(0., device='cuda:0')
epoch: 2, lr: 0.002, accuracy: tensor(0.5664, device='cuda:0'), loss: 0.6655247211456299, valid accuracy: tensor(0., device='cuda:0')
epoch: 3, lr: 0.002, accuracy: tensor(0.5628, device='cuda:0'), loss: 0.6325841546058655, valid accuracy: tensor(0., device='cuda:0')
epoch: 4, lr: 0.002, accuracy: tensor(0.5709, device='cuda:0'), loss: 0.6562442779541016, valid accuracy: tensor(0., device='cuda:0')
epoch: 5, lr: 0.002, accuracy: tensor(0.5719, device='cuda:0'), loss: 0.6750064492225647, valid accuracy: tensor(0., device='cuda:0')
epoch: 6, lr: 0.002, accuracy: tensor(0.5771, device='cuda:0'), loss: 0.6929536461830139, valid accuracy: tensor(0.0044, device='cuda:0')
epoch: 7, lr: 0.002, accuracy: tensor(0.5793, device='cuda:0'), loss: 0.661331832408905, valid accuracy: tensor(0.0088, device='cuda:0')
epoch: 8, lr: 0.002, accuracy: tensor(0.5848, device='cuda:0'), loss: 0.6449230313301086, valid accuracy: tensor(0.2713, device='cuda:0')
epoch: 9, lr: 0.002, accuracy: tensor(0.6035, device='cuda:0'), loss: 0.612429678440094, valid accuracy: tensor(0.2210, device='cuda:0')
epoch: 10, lr: 0.002, accuracy: tensor(0.6090, device='cuda:0'), loss: 0.5965974926948547, valid accuracy: tensor(0.2276, device='cuda:0')
epoch: 11, lr: 0.002, accuracy: tensor(0.6086, device='cuda:0'), loss: 0.6131350994110107, valid accuracy: tensor(0.0853, device='cuda:0')
epoch: 12, lr: 0.002, accuracy: tensor(0.6135, device='cuda:0'), loss: 0.624871015548706, valid accuracy: tensor(0.0416, device='cuda:0')
epoch: 13, lr: 0.002, accuracy: tensor(0.6099, device='cuda:0'), loss: 0.5285645127296448, valid accuracy: tensor(0.1619, device='cuda:0')
epoch: 14, lr: 0.002, accuracy: tensor(0.6121, device='cuda:0'), loss: 0.5962056517601013, valid accuracy: tensor(0.2604, device='cuda:0')
epoch: 15, lr: 0.002, accuracy: tensor(0.6140, device='cuda:0'), loss: 0.6612496972084045, valid accuracy: tensor(0.1751, device='cuda:0')
epoch: 16, lr: 0.002, accuracy: tensor(0.6101, device='cuda:0'), loss: 0.6431625485420227, valid accuracy: tensor(0.2144, device='cuda:0')
epoch: 17, lr: 0.002, accuracy: tensor(0.6240, device='cuda:0'), loss: 0.587833821773529, valid accuracy: tensor(0.2057, device='cuda:0')
epoch: 18, lr: 0.002, accuracy: tensor(0.6085, device='cuda:0'), loss: 0.6091766953468323, valid accuracy: tensor(0.0788, device='cuda:0')
epoch: 19, lr: 0.002, accuracy: tensor(0.6133, device='cuda:0'), loss: 0.579646646976471, valid accuracy: tensor(0.1816, device='cuda:0')
epoch: 20, lr: 0.002, accuracy: tensor(0.6149, device='cuda:0'), loss: 0.624067485332489, valid accuracy: tensor(0.1510, device='cuda:0')
epoch: 21, lr: 0.002, accuracy: tensor(0.6135, device='cuda:0'), loss: 0.6623370051383972, valid accuracy: tensor(0.3982, device='cuda:0')
epoch: 22, lr: 0.002, accuracy: tensor(0.6130, device='cuda:0'), loss: 0.6253799796104431, valid accuracy: tensor(0.0591, device='cuda:0')
epoch: 23, lr: 0.002, accuracy: tensor(0.6168, device='cuda:0'), loss: 0.6911693215370178, valid accuracy: tensor(0.3239, device='cuda:0')
epoch: 24, lr: 0.002, accuracy: tensor(0.6196, device='cuda:0'), loss: 0.5792868733406067, valid accuracy: tensor(0.1707, device='cuda:0')
epoch: 25, lr: 0.002, accuracy: tensor(0.6158, device='cuda:0'), loss: 0.657672107219696, valid accuracy: tensor(0.1313, device='cuda:0')
epoch: 26, lr: 0.002, accuracy: tensor(0.6158, device='cuda:0'), loss: 0.6529898047447205, valid accuracy: tensor(0.2035, device='cuda:0')
epoch: 27, lr: 0.002, accuracy: tensor(0.6220, device='cuda:0'), loss: 0.6506689190864563, valid accuracy: tensor(0.3304, device='cuda:0')
epoch: 28, lr: 0.002, accuracy: tensor(0.6200, device='cuda:0'), loss: 0.6125358939170837, valid accuracy: tensor(0.4070, device='cuda:0')
epoch: 29, lr: 0.002, accuracy: tensor(0.6187, device='cuda:0'), loss: 0.6730808019638062, valid accuracy: tensor(0.1116, device='cuda:0')
epoch: 30, lr: 0.002, accuracy: tensor(0.6198, device='cuda:0'), loss: 0.6659849882125854, valid accuracy: tensor(0.5449, device='cuda:0')
epoch: 31, lr: 0.002, accuracy: tensor(0.6208, device='cuda:0'), loss: 0.5556117296218872, valid accuracy: tensor(0.1269, device='cuda:0')
epoch: 32, lr: 0.002, accuracy: tensor(0.6228, device='cuda:0'), loss: 0.611721396446228, valid accuracy: tensor(0.2035, device='cuda:0')
epoch: 33, lr: 0.002, accuracy: tensor(0.6156, device='cuda:0'), loss: 0.6918154358863831, valid accuracy: tensor(0.1991, device='cuda:0')
epoch: 34, lr: 0.002, accuracy: tensor(0.6229, device='cuda:0'), loss: 0.6141307950019836, valid accuracy: tensor(0.3414, device='cuda:0')
epoch: 35, lr: 0.002, accuracy: tensor(0.6224, device='cuda:0'), loss: 0.5299508571624756, valid accuracy: tensor(0.0897, device='cuda:0')
epoch: 36, lr: 0.002, accuracy: tensor(0.6215, device='cuda:0'), loss: 0.6752414107322693, valid accuracy: tensor(0.2254, device='cuda:0')
epoch: 37, lr: 0.002, accuracy: tensor(0.6273, device='cuda:0'), loss: 0.6114466190338135, valid accuracy: tensor(0.3282, device='cuda:0')
epoch: 38, lr: 0.002, accuracy: tensor(0.6164, device='cuda:0'), loss: 0.6313027739524841, valid accuracy: tensor(0.5405, device='cuda:0')
epoch: 39, lr: 0.002, accuracy: tensor(0.6173, device='cuda:0'), loss: 0.7007932066917419, valid accuracy: tensor(0.1204, device='cuda:0')
epoch: 40, lr: 0.002, accuracy: tensor(0.6256, device='cuda:0'), loss: 0.628812313079834, valid accuracy: tensor(0.0328, device='cuda:0')
epoch: 41, lr: 0.002, accuracy: tensor(0.6208, device='cuda:0'), loss: 0.6341716647148132, valid accuracy: tensor(0.1007, device='cuda:0')
epoch: 42, lr: 0.002, accuracy: tensor(0.6226, device='cuda:0'), loss: 0.5546756386756897, valid accuracy: tensor(0.1838, device='cuda:0')
epoch: 43, lr: 0.002, accuracy: tensor(0.6261, device='cuda:0'), loss: 0.6315814852714539, valid accuracy: tensor(0.2713, device='cuda:0')
epoch: 44, lr: 0.002, accuracy: tensor(0.6285, device='cuda:0'), loss: 0.6553476452827454, valid accuracy: tensor(0.1641, device='cuda:0')
epoch: 45, lr: 0.002, accuracy: tensor(0.6196, device='cuda:0'), loss: 0.5832231640815735, valid accuracy: tensor(0.2845, device='cuda:0')
epoch: 46, lr: 0.002, accuracy: tensor(0.6260, device='cuda:0'), loss: 0.5826898813247681, valid accuracy: tensor(0.1335, device='cuda:0')
epoch: 47, lr: 0.002, accuracy: tensor(0.6244, device='cuda:0'), loss: 0.6475491523742676, valid accuracy: tensor(0.4530, device='cuda:0')
epoch: 48, lr: 0.002, accuracy: tensor(0.6259, device='cuda:0'), loss: 0.6191052794456482, valid accuracy: tensor(0.2823, device='cuda:0')
epoch: 49, lr: 0.002, accuracy: tensor(0.6212, device='cuda:0'), loss: 0.6051082015037537, valid accuracy: tensor(0.4201, device='cuda:0')
epoch: 50, lr: 0.002, accuracy: tensor(0.6291, device='cuda:0'), loss: 0.6875728964805603, valid accuracy: tensor(0.2013, device='cuda:0')
epoch: 51, lr: 0.002, accuracy: tensor(0.6206, device='cuda:0'), loss: 0.6282793879508972, valid accuracy: tensor(0.1313, device='cuda:0')
epoch: 52, lr: 0.002, accuracy: tensor(0.6236, device='cuda:0'), loss: 0.6655929684638977, valid accuracy: tensor(0.1182, device='cuda:0')
