-------- INFORMATION ON THE DATA ---------
Shapes
Train Data: (11648, 16, 250) Train Lable: (11648, 1)
Test Data: (458, 16, 250) Test Lable: (458, 1)
***********************************************************************************
Number of NANs in the data
Train Data: 0 Train Lable: 0
Test Data: 0 Test Lable: 0
***********************************************************************************
Some stats on the data
Number of 'non sick' samples: 6282
Count voltage values > 10,000: 0
Count voltage values < -10,000: 0
**************************************** FULL DATASET *******************************************
Number of 'sick' samples: 5824
Number of 'non sick' samples: 6282
Maximum Value in Data Set: 48.390373190227756
Minimum Value in Data Set: -53.40450978204462
Mean Value in Data Set: -0.0012027879436682857
Standard Daviation in Data Set: 0.9865879207880804
************************************* TRAINING DATASET **********************************************
Number of 'sick' samples: 5824
Number of 'non sick' samples: 5824
Maximum Value in Training Set: 48.390373190227756
Minimum Value in Data Set: -53.40450978204462
Mean Value in Data Set: -0.001250081631700573
Standard Daviation in Data Set: 0.9860567995731799
*************************************** TESTING DATASET ********************************************
Number of 'sick' samples: 0
Number of 'non sick' samples: 458
Maximum Value in Testing Set: 13.157175794191671
Minimum Value in Data Set: -6.112765915823057
Mean Value in Data Set: 8.439634241342675e-18
Standard Daviation in Data Set: 1.0000000000000002
epoch: 0, lr: 0.01, accuracy: tensor(0.5388, device='cuda:0'), loss: 0.7027662992477417, valid accuracy: tensor(0.0087, device='cuda:0')
epoch: 1, lr: 0.01, accuracy: tensor(0.5674, device='cuda:0'), loss: 0.6525042057037354, valid accuracy: tensor(0., device='cuda:0')
epoch: 2, lr: 0.01, accuracy: tensor(0.5699, device='cuda:0'), loss: 0.628047525882721, valid accuracy: tensor(0.0087, device='cuda:0')
epoch: 3, lr: 0.01, accuracy: tensor(0.5658, device='cuda:0'), loss: 0.6827056407928467, valid accuracy: tensor(0., device='cuda:0')
epoch: 4, lr: 0.01, accuracy: tensor(0.5720, device='cuda:0'), loss: 0.6876357793807983, valid accuracy: tensor(0., device='cuda:0')
epoch: 5, lr: 0.01, accuracy: tensor(0.5697, device='cuda:0'), loss: 0.6562737822532654, valid accuracy: tensor(0., device='cuda:0')
epoch: 6, lr: 0.01, accuracy: tensor(0.5692, device='cuda:0'), loss: 0.6948197484016418, valid accuracy: tensor(0., device='cuda:0')
epoch: 7, lr: 0.01, accuracy: tensor(0.5722, device='cuda:0'), loss: 0.6493498682975769, valid accuracy: tensor(0., device='cuda:0')
epoch: 8, lr: 0.01, accuracy: tensor(0.5713, device='cuda:0'), loss: 0.612224280834198, valid accuracy: tensor(0., device='cuda:0')
epoch: 9, lr: 0.01, accuracy: tensor(0.5767, device='cuda:0'), loss: 0.6932592988014221, valid accuracy: tensor(0., device='cuda:0')
epoch: 10, lr: 0.01, accuracy: tensor(0.5734, device='cuda:0'), loss: 0.5471762418746948, valid accuracy: tensor(0., device='cuda:0')
